LocationX,LocationY,Weighting
680422.812965017,6408910.4716252,8
680417.012965017,6408910.47059305,8
680417.012965017,6408910.47059305,8
680411.212965017,6408910.4712895,8
680411.212965017,6408910.4712895,8
680405.412965017,6408910.4703726,8
680405.412965017,6408910.4703726,8
680399.612965017,6408910.4692649,8
680399.612965017,6408910.4692649,8
680393.812965017,6408910.55159454,8
680388.012965017,6408910.5563654,8
680382.212965017,6408927.47827256,7
680382.212965017,6408927.47827256,7
680376.412965017,6408927.47361899,7
680376.412965017,6408927.47361899,7
680370.612965017,6408927.47380992,7
680370.612965017,6408927.47380992,7
680364.812965017,6408927.49176084,7
680364.812965017,6408927.49176084,7
680359.012965017,6408910.56037819,8
680353.212965017,6408910.47663201,8
680347.412965017,6408910.47755631,8
680347.412965017,6408910.47755631,8
680341.612965017,6408910.47830271,8
680341.612965017,6408910.47830271,8
680335.812965016,6408927.50803521,7
680335.812965016,6408927.50803521,7
680330.012965017,6408927.51138155,7
680330.012965017,6408927.51138155,7
680324.212965016,6408927.51141933,7
680324.212965016,6408927.51141933,7
680318.412965016,6408927.51121898,7
680318.412965016,6408927.51121898,7
680312.612965016,6408910.4785478,8
680312.612965016,6408910.4785478,8
680306.812965016,6408910.47691947,8
680306.812965016,6408910.47691947,8
680301.012965016,6408910.47804949,8
680301.012965016,6408910.47804949,8
680295.212965016,6408910.47628851,8
680295.212965016,6408910.47628851,8
680289.412965016,6408910.47428927,8
680289.412965016,6408910.47428927,8
680283.612965016,6408910.47376503,8
680283.612965016,6408910.47376503,8
680277.812965016,6408910.47366823,8
680277.812965016,6408910.47366823,8
680272.012965016,6408893.40279274,7
680272.012965016,6408893.40279274,7
680596.812965019,6408927.54415418,7
680962.212965021,6408944.66044324,6
680962.212965021,6408944.66044324,6
680956.412965022,6408944.6611844,6
680956.412965022,6408944.6611844,6
680950.612965022,6408927.52772662,7
680950.612965022,6408927.52772662,7
680944.812965021,6408927.52306067,7
680944.812965021,6408927.52306067,7
680393.812965017,6408910.55159454,8
680266.212965016,6408489.43439728,7
680391.013887527,6406286.78996798,8
680437.413887527,6406286.79030653,8
680443.213887527,6406286.79052239,8
680396.813887527,6406286.78948947,8
680449.013887527,6406286.79047822,8
680454.813887527,6406286.78971569,8
680272.012965016,6408489.43403833,7
681128.774108326,6408503.62178179,6
680353.212965017,6408910.47663201,8
680359.012965017,6408910.56037819,8
681122.974108326,6408485.9792791,3
681117.174108326,6408486.97599616,3
681111.374108326,6408487.97313356,3
681105.574108325,6408488.96949648,3
681099.774108326,6408473.16317402,4
681088.174108325,6408475.16538803,4
681082.374108325,6408476.16247632,4
681076.574108325,6408477.15983079,4
681070.774108325,6408478.1550115,4
681064.974108325,6408479.15222721,4
681059.174108325,6408480.14935748,4
681053.374108325,6408481.14650819,4
681047.574108325,6408482.14375598,4
681041.774108325,6408483.14063751,4
681035.974108325,6408484.13767219,4
681030.174108325,6408485.13605857,4
681024.374108325,6408486.13297737,4
681018.574108325,6408470.11924383,3
681001.174108325,6408473.10875867,3
680995.374108325,6408474.10753805,3
680989.574108325,6408475.10417581,3
680983.774108325,6408476.10408155,3
680977.974108324,6408477.102329,3
680972.174108325,6408478.09861015,3
680966.374108324,6408462.03919317,2
680960.574108324,6408463.03642187,2
680954.774108324,6408464.0316383,2
680948.974108324,6408465.02887573,2
681267.974108327,6408566.57196805,3
681262.174108327,6408567.56725666,3
681457.962119945,6407199.85169576,2
681463.762119945,6407199.84841365,2
680953.362119941,6407249.5592931,3
680303.065005414,6407895.36759142,4
680308.865005414,6407894.37170584,4
680314.665005414,6407893.37444565,4
680185.012965015,6408402.67919537,4
680312.612965016,6408684.44879734,4
680324.212965016,6408684.44447836,4
680330.012965016,6408684.44429221,4
680335.812965016,6408684.44184882,4
680341.612965017,6408684.43904491,4
680190.812965015,6408402.67925991,4
680196.612965015,6408402.67918318,4
680202.412965015,6408402.67915489,4
680237.212965016,6408684.47063603,4
680243.012965016,6408684.46711566,4
680248.812965016,6408684.46646045,4
680254.612965016,6408684.46701241,4
680260.412965016,6408684.46580388,4
680266.212965016,6408684.46604911,4
680272.012965016,6408684.46698756,4
680277.812965016,6408684.46758701,4
680283.612965016,6408684.46547895,4
680289.412965016,6408684.46013524,4
680295.212965016,6408684.45750163,4
680301.012965016,6408684.4555116,4
680306.812965016,6408684.45210745,4
680318.412965016,6408684.44480821,4
680347.412965017,6408684.4366104,4
680353.212965016,6408684.43394121,4
680364.812965017,6408667.39589665,3
680370.612965017,6408667.39756951,3
680376.412965017,6408684.42549999,4
680382.212965017,6408684.42149805,4
680388.012965017,6408684.41882249,4
680393.812965017,6408684.42256174,4
680399.612965017,6408684.42310854,4
680405.412965017,6408684.42349506,4
680411.212965017,6408684.42362109,4
680417.012965017,6408684.42354799,4
680422.812965017,6408684.42405928,4
680428.612965017,6408684.42426634,4
680434.412965017,6408684.42318127,4
680440.212965017,6408684.42212613,4
680446.012965017,6408684.42327303,4
680451.812965017,6408684.42410907,4
680457.612965017,6408684.42367055,4
680463.412965017,6408684.42348872,4
680469.212965018,6408684.42284519,4
680475.012965017,6408684.42263711,4
680480.812965018,6408684.42244352,4
680486.612965018,6408684.42267909,4
680492.412965018,6408684.42272592,4
680498.212965018,6408684.42280638,4
680504.012965018,6408684.42214286,4
680509.812965018,6408684.42119935,4
680515.612965018,6408684.41955576,4
680521.412965018,6408684.41748131,4
680527.212965018,6408684.41598008,4
680533.012965018,6408684.41556939,4
680538.812965018,6408684.41389909,4
680544.612965018,6408684.41400617,4
680550.412965018,6408684.41318552,4
680556.212965018,6408684.41199325,4
680562.012965018,6408684.41137109,4
680567.812965018,6408684.41069589,4
680573.612965018,6408684.40943805,4
680579.412965018,6408684.40981649,4
680585.212965018,6408684.40920276,4
680591.012965019,6408684.40881502,4
680596.812965019,6408684.40875915,4
680602.612965018,6408684.40875567,4
680608.412965019,6408684.4084901,4
680614.212965019,6408684.40866353,4
680620.012965019,6408684.40957205,4
680625.812965019,6408684.41019005,4
680631.612965019,6408684.41015956,4
680637.412965019,6408684.41114307,4
680643.212965019,6408684.41143239,4
680649.012965019,6408684.41225522,4
680654.812965019,6408684.41353029,4
680660.612965019,6408684.41453079,4
680666.412965019,6408684.41501798,4
680672.212965019,6408684.41589283,4
680678.012965019,6408684.41687868,4
680683.812965019,6408684.41796391,4
680689.612965019,6408684.41978404,4
680695.412965019,6408684.42038624,4
680701.212965019,6408684.42061446,4
680707.012965019,6408684.42147107,4
680712.812965019,6408684.42234207,4
680718.61296502,6408684.42319293,4
680724.412965019,6408684.42398129,4
680730.21296502,6408684.4257393,4
680736.01296502,6408684.42701798,4
680741.81296502,6408684.42821328,4
680747.61296502,6408684.43056774,4
680753.41296502,6408684.43252098,4
680759.21296502,6408684.43465585,4
680765.01296502,6408684.43599367,4
680770.81296502,6408684.43828909,4
680776.61296502,6408684.43980139,4
680782.41296502,6408684.44125654,4
680788.21296502,6408684.44400118,4
680794.01296502,6408684.44714197,4
680799.81296502,6408684.45074332,4
680805.61296502,6408684.45420016,4
680811.41296502,6408684.45669119,4
680817.21296502,6408684.4585091,4
680823.01296502,6408684.46071798,4
680828.81296502,6408684.4623893,4
680834.61296502,6408684.46379779,4
680840.412965021,6408701.47325359,3
680359.012965017,6408667.39885032,3
680150.212965015,6408178.03443089,4
680156.012965015,6408178.03407356,4
680395.865005415,6407724.87049766,4
680770.395958503,6406304.95474,2
680776.195958503,6406303.94724553,2
680781.995958503,6406302.93888836,2
680787.795958503,6406284.87644821,3
680793.595958503,6406283.86811865,3
680799.395958503,6406282.85956226,3
681298.195958507,6406254.5051411,3
681303.995958508,6406270.54552917,2
680970.967829357,6408321.0637064,3
680965.167829357,6408322.05840087,3
681231.967829359,6408328.09651941,2
681226.167829359,6408312.03412633,3
681220.367829359,6408296.02031308,4
681214.567829359,6408297.01729621,4
681208.767829359,6408298.01439415,4
681202.967829359,6408299.00941804,4
681197.167829359,6408300.00646339,4
681191.367829359,6408301.00350024,4
681185.567829359,6408302.00056394,4
681179.767829359,6408302.9998654,4
681173.967829359,6408303.99689352,4
681168.167829359,6408304.9917026,4
681162.367829359,6408305.98889857,4
681156.567829359,6408306.99061874,4
681150.767829359,6408307.99004508,4
681144.967829359,6408308.98728379,4
681139.167829359,6408309.98653708,4
681133.367829358,6408310.98370856,4
681127.567829359,6408311.97843657,4
681121.767829358,6408312.97309012,4
681115.967829358,6408313.97249324,4
681110.167829358,6408314.97181671,4
681104.367829358,6408315.9691939,4
681098.567829358,6408316.96643749,4
681092.767829358,6408317.96566421,4
681086.967829358,6408318.9630194,4
681081.167829358,6408319.96240519,4
681075.367829358,6408320.95968766,4
681069.567829358,6408321.95689595,4
681063.767829358,6408322.95432389,4
681057.967829358,6408323.95367997,4
681052.167829358,6408324.95093679,4
681046.367829358,6408325.948207,4
681040.567829358,6408326.94533402,4
681034.767829358,6408327.94251477,4
681028.967829358,6408328.94172907,4
681023.167829358,6408329.93885733,4
681017.367829358,6408330.93379463,4
681011.567829357,6408331.9300222,4
681005.767829357,6408332.92722504,4
680999.967829357,6408333.92471165,4
680994.167829357,6408334.92176236,4
680988.367829357,6408335.91856109,4
680982.567829357,6408336.91309606,4
680976.767829357,6408337.90967611,4
681220.085093306,6407977.36059683,2
681660.88509331,6407932.91776709,2
681655.08509331,6407950.97133102,3
681649.28509331,6407934.30132169,4
681643.48509331,6407935.30004257,4
681637.68509331,6407936.2966393,4
681631.88509331,6407937.29355641,4
681626.08509331,6407938.28989157,4
681620.28509331,6407939.28732022,4
681614.48509331,6407940.28559829,4
681608.68509331,6407941.28232322,4
681602.88509331,6407942.27940304,4
681597.08509331,6407943.27495977,4
681591.28509331,6407944.27292465,4
681585.48509331,6407945.27059794,4
681579.68509331,6407946.26729663,4
681573.88509331,6407947.26416492,4
681568.085093309,6407948.26133863,4
681562.285093309,6407949.25857627,4
681556.485093309,6407950.25559667,4
681550.685093309,6407951.25255493,4
681544.885093309,6407952.25049266,4
681539.085093309,6407953.24698476,4
681533.285093309,6407954.24357674,4
681527.485093309,6407955.24150394,4
681521.685093309,6407956.23848591,4
681515.885093309,6407957.23528033,4
681510.085093309,6407958.23242707,4
681504.285093309,6407959.22967161,4
681498.485093309,6407960.22522999,4
681492.685093309,6407961.22221238,4
681486.885093309,6407962.22089876,4
681481.085093309,6407963.21800721,4
681475.285093309,6407964.21502151,4
681469.485093309,6407965.2120671,4
681463.685093309,6407966.20836975,4
681457.885093309,6407967.20380572,4
681452.085093309,6407968.20042455,4
681446.285093308,6407969.1969484,4
681440.485093308,6407987.87973858,3
681434.685093308,6407988.87699682,3
681428.885093308,6407989.87561902,3
681423.085093308,6407990.87058406,3
681417.285093308,6407974.18328978,4
681411.485093308,6407975.17880951,4
681405.685093308,6407976.17630253,4
681399.885093308,6407977.1738348,4
681394.085093308,6407978.17309617,4
681388.285093308,6407979.17034356,4
681382.485093308,6407980.16771553,4
681376.685093308,6407981.16503341,4
681370.885093308,6407982.16201648,4
681365.085093308,6407983.15903251,4
681359.285093308,6407984.15636264,4
681353.485093308,6407985.15324038,4
681347.685093308,6407986.15015468,4
681341.885093308,6407987.14709635,4
681336.085093308,6407988.14395751,4
681330.285093308,6407989.14080369,4
681324.485093308,6407990.13753578,4
681318.685093307,6407991.1342901,4
681312.885093307,6407992.13061746,4
681307.085093307,6407993.12771518,4
681301.285093307,6407994.12446384,4
681295.485093307,6407995.12118618,4
681289.685093307,6407996.11774741,4
681283.885093307,6407997.11476997,4
681278.085093307,6407998.11110847,4
681272.285093307,6407999.1076801,4
681266.485093307,6408000.10449798,4
681260.685093307,6408001.1013332,4
681254.885093307,6408002.09777172,4
681249.085093307,6408003.09388953,4
681243.285093307,6408004.0906311,4
681237.485093307,6408005.08748503,4
681231.685093307,6408006.08445264,4
681225.885093307,6408007.08089914,4
681637.68509331,6407813.92488386,2
681631.88509331,6407814.92212465,2
681626.08509331,6407815.92096483,2
681620.28509331,6407816.91797477,2
681614.48509331,6407817.92161875,2
681608.68509331,6407818.92629611,2
681602.88509331,6407819.92113113,2
681597.08509331,6407820.92730181,2
681591.28509331,6407821.92901226,2
681585.48509331,6407822.92372356,2
681579.68509331,6407823.92301878,2
681573.88509331,6407824.92028326,2
681568.085093309,6407825.9173204,2
681562.285093309,6407826.91440018,2
681556.485093309,6407827.91138749,2
681550.685093309,6407828.9084569,2
681544.885093309,6407829.90333035,2
681539.085093309,6407830.90007626,2
681533.285093309,6407831.89489455,2
681527.485093309,6407832.88978225,2
681521.685093309,6407833.88690818,2
681515.885093309,6407834.88379143,2
681510.085093309,6407835.88080059,2
681504.285093309,6407836.87786208,2
681498.485093309,6407837.87490485,2
681492.685093309,6407838.87201022,2
681486.885093309,6407839.86912592,2
681481.085093309,6407840.86620437,2
681475.285093309,6407841.8611531,2
681469.485093309,6407842.85820871,2
681463.685093309,6407843.85522534,2
681457.885093309,6407844.85437619,2
681452.085093309,6407845.85156931,2
681446.285093308,6407846.84877921,2
681440.485093308,6407847.84803804,2
681434.685093308,6407848.84737648,2
681428.885093308,6407849.84457623,2
681423.085093308,6407850.84161476,2
681417.285093308,6407851.83851353,2
681411.485093308,6407852.83559735,2
681405.685093308,6407853.83053808,2
681399.885093308,6407854.82759729,2
681394.085093308,6407855.82469791,2
681388.285093308,6407856.8216191,2
681382.485093308,6407857.8163116,2
681376.685093308,6407858.81121651,2
681370.885093308,6407859.80611773,2
681365.085093308,6407860.80102051,2
681359.285093308,6407861.79801498,2
681353.485093308,6407862.79509168,2
681347.685093308,6407863.79429563,2
681341.885093308,6407864.79352544,2
681336.085093308,6407865.78854149,2
681330.285093308,6407866.78554348,2
681324.485093308,6407867.78256576,2
681318.685093307,6407868.77963395,2
681312.885093307,6407869.77674079,2
681307.085093307,6407870.77379706,2
681301.285093307,6407871.77086422,2
681295.485093307,6407872.76797388,2
681289.685093307,6407873.76714485,2
681283.885093307,6407874.76218711,2
681278.085093307,6407875.76131954,2
681272.285093307,6407876.75846881,2
681266.485093307,6407877.75783075,2
681260.685093307,6407878.75720114,2
681254.885093307,6407879.75444218,2
681249.085093307,6407880.75595178,2
681243.285093307,6407881.75556119,2
681237.485093307,6407882.75280739,2
680907.16783332,6408061.86737861,4
680901.36783332,6408062.86281165,4
680895.56783332,6408063.85995749,4
680889.76783332,6408064.85704391,4
680883.96783332,6408065.85417764,4
680878.16783332,6408066.85100623,4
680872.36783332,6408067.84986997,4
680866.56783332,6408068.84668129,4
680860.76783332,6408069.84545599,4
680854.96783332,6408070.84243998,4
680849.16783332,6408071.84134643,4
680843.36783332,6408072.83810861,4
680837.56783332,6408073.83490147,4
680831.76783332,6408074.83187735,4
680825.96783332,6408058.81821142,3
680820.16783332,6408059.81530405,3
680814.367833319,6408060.81245621,3
680808.56783332,6408061.80947751,3
680802.767833319,6408062.80646424,3
680796.967833319,6408063.80340126,3
680791.167833319,6408064.8004453,3
680785.367833319,6408065.79932723,3
680779.567833319,6408066.79627371,3
680773.767833319,6408067.79342062,3
680767.967833319,6408068.79039212,3
680762.167833319,6408069.78747713,3
680756.367833319,6408070.78474639,3
680750.567833319,6408054.72500482,2
680744.767833319,6408055.72028821,2
680738.967833319,6408056.71734868,2
680733.167833319,6408057.71459961,2
680727.367833319,6408058.71179621,2
680721.567833319,6408059.70887563,2
680715.767833319,6408060.70420708,2
680709.967833319,6408061.69947636,2
681202.967833323,6407979.6882684,2
681197.167833323,6407889.68127164,2
681191.367833322,6407890.68065157,2
681185.567833323,6407891.67995808,2
681179.767833323,6407892.67716156,2
681173.967833322,6407893.67439779,2
681168.167833322,6407894.67142671,2
681162.367833322,6407895.66834296,2
681156.567833322,6407896.66541049,2
681150.767833322,6407897.66017891,2
681144.967833322,6407898.65716923,2
681139.167833322,6407899.65421913,2
681133.367833322,6407900.64884932,2
681127.567833322,6407901.64580634,2
681121.767833322,6407902.64275383,2
681115.967833322,6407903.63991144,2
681110.167833322,6407904.63693445,2
681104.367833322,6407905.63183849,2
681098.567833322,6407906.6286105,2
681092.767833322,6407907.6234045,2
681086.967833322,6407908.62040161,2
681081.167833322,6407909.61539432,2
681075.367833322,6407910.61245777,2
681069.567833322,6407911.60958148,2
681063.767833321,6407912.60663216,2
681057.967833322,6407913.60365095,2
681052.167833321,6407914.60065984,2
681046.367833321,6407915.59779936,2
681040.567833321,6407916.59490048,2
681034.767833321,6407917.58966377,2
681028.967833321,6407918.58658706,2
681023.167833321,6407919.58594346,2
681017.367833321,6407920.58530622,2
681011.567833321,6407921.58463644,2
681005.767833321,6407922.58209681,2
680999.967833321,6407923.58368782,2
680994.167833321,6407924.58109062,2
680988.367833321,6407925.5781859,2
680982.567833321,6407926.57525376,2
680976.767833321,6407927.57451863,2
680970.967833321,6407928.57186429,2
680965.167833321,6407929.56898698,2
680959.367833321,6407930.56603692,2
680953.567833321,6407931.5605639,2
680947.767833321,6407932.55763988,2
680941.96783332,6407933.55197703,2
680936.167833321,6407934.54673302,2
680930.367833321,6407935.54366132,2
680924.56783332,6407936.54308554,2
680918.76783332,6407937.54048014,2
680912.96783332,6407938.54002813,2
680907.16783332,6407939.53958896,2
680901.36783332,6407940.53661394,2
680895.56783332,6407941.53354447,2
680889.76783332,6407942.52842908,2
680883.96783332,6407943.52755651,2
680878.16783332,6407944.5221588,2
680872.36783332,6407945.51938895,2
680866.56783332,6407946.5140535,2
680860.76783332,6407947.51100662,2
680854.96783332,6407948.50832773,2
680849.16783332,6407949.50541479,2
680843.36783332,6407950.50456492,2
680837.56783332,6407951.50169321,2
680831.76783332,6407952.49663609,2
680825.96783332,6407953.49352171,2
680820.16783332,6407954.49043384,2
680814.367833319,6407955.4874239,2
680808.56783332,6407956.48239076,2
680802.767833319,6407957.47938357,2
680796.967833319,6407958.47640021,2
680791.167833319,6407959.47119457,2
680785.367833319,6407960.46825519,2
680779.567833319,6407961.46528578,2
680773.767833319,6407962.46224337,2
680767.967833319,6407963.4571276,2
680762.167833319,6407964.4562745,2
680756.367833319,6407965.45130948,2
680750.567833319,6407966.45041719,2
680744.767833319,6407967.44754036,2
680738.967833319,6407968.44461666,2
680733.167833319,6407969.43949352,2
680727.367833319,6407970.4386942,2
680721.567833319,6407971.43581949,2
680715.767833319,6407972.43286118,2
680709.967833319,6407973.43007936,2
680355.265005415,6407903.15922553,3
680361.065005415,6407902.16506123,3
680088.465005413,6407898.19297884,2
680094.265005413,6407914.24967204,3
680100.065005413,6407913.25296127,3
680105.865005413,6407912.25434067,3
680111.665005413,6407911.25724319,3
680117.465005413,6407927.27218494,4
680123.265005413,6407926.27512613,4
680129.065005413,6407925.27795418,4
680134.865005413,6407924.28090784,4
680140.665005413,6407923.28363015,4
680146.465005413,6407922.28666051,4
680152.265005413,6407921.28957642,4
680158.065005413,6407920.29247551,4
680163.865005413,6407919.29531707,4
680169.665005413,6407918.29805076,4
680175.465005413,6407917.30095869,4
680181.265005413,6407916.3057409,4
680187.065005413,6407915.30826288,4
680192.865005413,6407914.31183724,4
680198.665005413,6407913.31288511,4
680204.465005413,6407912.31563822,4
680210.265005414,6407911.31888342,4
680216.065005413,6407910.32199653,4
680221.865005414,6407926.10950555,3
680227.665005414,6407925.11431519,3
680233.465005414,6407924.11788125,3
680239.265005414,6407923.12222723,3
680245.065005414,6407905.33482772,4
680250.865005414,6407904.33745264,4
680256.665005414,6407903.33994796,4
680262.465005414,6407902.34266948,4
680268.265005414,6407901.3499422,4
680274.065005414,6407900.35180274,4
680279.865005414,6407899.35510576,4
680285.665005414,6407898.35852893,4
680291.465005414,6407897.36136336,4
680297.265005414,6407896.36485504,4
680320.465005414,6407909.13053341,3
680326.265005414,6407908.13439266,3
680332.065005415,6407907.13924213,3
680337.865005415,6407906.14474312,3
680343.665005415,6407905.15139525,3
680349.465005415,6407904.15546508,3
680146.465005413,6407765.87817554,4
680152.265005413,6407764.88104716,4
680158.065005413,6407763.88358951,4
680163.865005413,6407762.88406758,4
680169.665005413,6407761.88695003,4
680175.465005413,6407760.89224142,4
680181.265005413,6407759.89514249,4
680187.065005413,6407758.8979228,4
680192.865005413,6407757.89879863,4
680198.665005413,6407756.90181121,4
680204.465005413,6407755.90723166,4
680210.265005414,6407754.91372375,4
680216.065005413,6407753.92041152,4
680308.865005414,6407721.12245902,3
680314.665005414,6407736.94452382,4
680320.465005414,6407735.94737605,4
680326.265005414,6407734.94820554,4
680332.065005415,6407733.95090929,4
680337.865005415,6407732.95367645,4
680343.665005415,6407731.95636724,4
680349.465005415,6407730.95934218,4
680355.265005415,6407729.96232751,4
680361.065005415,6407728.96528803,4
680366.865005415,6407727.96842836,4
680372.665005415,6407726.97367853,4
680378.465005415,6407725.97695588,4
680384.265005415,6407724.98227767,4
680390.065005415,6407723.98576381,4
680669.413887529,6406060.72596535,4
680675.213887529,6406060.72597161,4
680681.013887529,6406060.72408588,4
680686.813887529,6406094.77941014,2
680692.613887529,6406094.77925221,2
680634.613887529,6406217.14685785,4
680640.413887529,6406217.14583782,4
680646.213887529,6406217.14557109,4
680652.013887529,6406217.14701598,4
680657.813887529,6406217.14640772,4
680663.613887529,6406217.14613039,4
680669.413887529,6406217.1459472,4
680675.213887529,6406217.14613732,4
680681.013887529,6406183.0849052,2
680686.813887529,6406183.08669399,2
680692.613887529,6406183.0859907,2
680698.413887529,6406183.08579527,2
680704.213887529,6406183.08570389,2
680710.013887529,6406183.08601917,2
680715.813887529,6406183.08599846,2
680350.413887526,6406778.51636436,3
680356.213887526,6406778.51662252,3
679892.213887523,6406656.27544626,4
679898.013887523,6406656.2776162,4
679903.813887523,6406656.28153108,4
679909.613887523,6406656.2822963,4
680205.413887525,6406795.5581733,4
680211.213887525,6406795.55845393,4
680217.013887525,6406795.5582936,4
680222.813887525,6406795.55784201,4
680228.613887526,6406795.55750742,4
680234.413887525,6406795.55752564,4
680240.213887526,6406795.55790251,4
680246.013887526,6406795.55843299,4
680251.813887526,6406795.55847597,4
680257.613887526,6406795.55836914,4
680263.413887526,6406795.55823478,4
680269.213887526,6406795.5580497,4
680275.013887526,6406795.55834063,4
680280.813887526,6406795.55786765,4
680286.613887526,6406795.55890316,4
680292.413887526,6406795.55979858,4
680298.213887526,6406795.56035462,4
680304.013887526,6406795.55978037,4
680309.813887526,6406795.55881018,4
680315.613887526,6406795.55913839,4
680321.413887526,6406795.55973661,4
680327.213887526,6406795.55948452,4
680333.013887526,6406778.5420715,3
680338.813887526,6406778.5417538,3
680344.613887526,6406778.5425291,3
679944.413887523,6406951.97872005,4
679950.213887523,6406951.97880943,4
679956.013887523,6406951.97685811,4
679961.813887523,6406951.97688541,4
680211.213887525,6406951.97864052,4
680217.013887525,6406951.97552375,4
680222.813887525,6406951.97551806,4
680228.613887526,6406951.97556967,4
680234.413887525,6406951.9756698,4
680240.213887526,6406951.97572202,4
680246.013887526,6406951.97582171,4
680251.813887526,6406917.90198171,2
680257.613887526,6406917.8999969,2
680263.413887526,6406917.90004729,2
680269.213887526,6406917.90004409,2
680275.013887526,6406917.90205715,2
680280.813887526,6406917.90008452,2
680286.613887526,6406917.89809765,2
679857.413887522,6406478.69835995,2
679863.213887522,6406478.69796614,2
679869.013887523,6406512.73996539,4
679874.813887523,6406512.73703504,4
679880.613887523,6406512.73609668,4
679886.413887523,6406512.73601191,4
679892.213887523,6406512.73498898,4
679898.013887523,6406512.73162129,4
679903.813887523,6406512.72828209,4
679909.613887523,6406512.72800229,4
679915.413887523,6406512.72826095,4
679921.213887523,6406512.72742697,4
679927.013887523,6406512.72497847,4
679932.813887523,6406512.72167697,4
679938.613887523,6406512.70931729,4
679944.413887523,6406512.70541635,4
679950.213887523,6406512.70065262,4
679956.013887523,6406512.69597523,4
679961.813887523,6406529.76268889,3
679967.613887523,6406529.76011967,3
679973.413887523,6406529.75692681,3
679979.213887524,6406529.75306647,3
679985.013887523,6406512.68146966,4
679990.813887524,6406512.67802145,4
679996.613887524,6406512.6745105,4
680002.413887524,6406512.67158325,4
680008.213887524,6406512.68634352,4
680014.013887524,6406512.690087,4
680019.813887524,6406512.6929199,4
680025.613887524,6406512.69726068,4
680031.413887524,6406512.69867123,4
680037.213887524,6406512.70193824,4
680043.013887524,6406512.70270604,4
680048.813887524,6406512.70317829,4
680054.613887524,6406512.70231589,4
680060.413887524,6406512.70234229,4
680066.213887524,6406512.70421115,4
680072.013887524,6406512.70535652,4
680077.813887524,6406512.70485886,4
680083.613887524,6406512.70877909,4
680089.413887524,6406512.71504247,4
680095.213887524,6406512.71921809,4
680101.013887524,6406512.72598721,4
680106.813887524,6406512.73171094,4
680112.613887524,6406512.73928536,4
680118.413887525,6406512.74453955,4
680124.213887525,6406512.74894037,4
680130.013887525,6406512.7525231,4
680135.813887525,6406512.75330435,4
680141.613887525,6406512.75293921,4
680147.413887525,6406512.75421246,4
680153.213887525,6406512.75452768,4
680159.013887525,6406512.74577983,4
680164.813887525,6406512.74582357,4
680170.613887525,6406512.74581181,4
680176.413887525,6406512.74574103,4
680182.213887525,6406529.79550369,3
680188.013887525,6406529.78880305,3
680193.813887525,6406529.79174787,3
680199.613887525,6406529.7931705,3
680460.613887527,6406512.81272271,4
680466.413887527,6406512.81388726,4
680472.213887527,6406512.81359869,4
680478.013887527,6406512.81321887,4
680483.813887527,6406512.81296308,4
680489.613887528,6406512.81291203,4
680495.413887528,6406512.81412299,4
680501.213887528,6406512.81391576,4
680507.013887528,6406478.74663851,2
680512.813887528,6406478.74835994,2
680518.613887528,6406478.74818078,2
680524.413887528,6406478.74769898,2
680530.213887528,6406478.7494047,2
680536.013887528,6406478.75061367,2
680541.813887528,6406478.75173094,2
681162.162119942,6407673.6418733,4
681167.962119942,6407673.64578686,4
681173.762119943,6407673.64991502,4
681179.562119943,6407673.65316139,4
681185.362119943,6407673.65761282,4
681191.162119943,6407673.66253917,4
681196.962119943,6407673.66748815,4
681202.762119943,6407673.67252116,4
681208.562119943,6407673.67632148,4
681214.362119943,6407673.68037356,4
681220.162119943,6407673.67583084,4
681225.962119943,6407673.67862244,4
681231.762119943,6407673.68153477,4
681237.562119943,6407673.68386217,4
681243.362119943,6407690.7313532,3
681249.162119943,6407690.73303767,3
681254.962119943,6407690.7345622,3
681260.762119943,6407690.73586812,3
681266.562119943,6407673.70191156,4
681272.362119943,6407673.70401621,4
681278.162119943,6407673.70606577,4
681283.962119943,6407673.70833189,4
681289.762119943,6407673.71662425,4
681295.562119944,6407673.71917548,4
681301.362119944,6407673.72132719,4
681307.162119944,6407673.72332868,4
681312.962119944,6407673.72499539,4
681318.762119944,6407673.7261012,4
681324.562119944,6407673.72717536,4
681330.362119944,6407673.7285213,4
681336.162119944,6407673.73001098,4
681341.962119944,6407673.73158383,4
681347.762119944,6407673.73308115,4
681353.562119944,6407673.73409019,4
681359.362119944,6407673.73449335,4
681365.162119944,6407673.73451764,4
681370.962119944,6407673.73651655,4
681376.762119944,6407673.73850366,4
681382.562119944,6407673.73846037,4
681388.362119944,6407673.73841635,4
681394.162119944,6407673.73837068,4
681399.962119944,6407673.73831634,4
681405.762119944,6407673.74023779,4
681411.562119944,6407673.74018097,4
681417.362119944,6407673.74010082,4
681423.162119945,6407673.74203645,4
681428.962119945,6407673.7419483,4
681434.762119945,6407673.74179697,4
681440.562119945,6407673.7402903,4
681446.362119945,6407673.74026999,4
681452.162119945,6407673.74028992,4
681457.962119945,6407673.74022431,4
681463.762119945,6407690.74748504,3
681469.562119945,6407690.74771266,3
681475.362119945,6407690.74726476,3
681481.162119945,6407690.74679604,3
681486.962119945,6407673.7418717,4
681492.762119945,6407673.74373055,4
681498.562119945,6407673.74338978,4
681504.362119945,6407673.74499167,4
681510.162119945,6407673.74874381,4
681515.962119945,6407673.74883651,4
681521.762119945,6407673.74979633,4
681527.562119945,6407673.7507726,4
